"Date & Time","Usage [kW]","Generation [kW]","chiller [kW]","air handler [kW]","whole building net [kW]","pv [kW]","indoor lights [kW]","lights controller [kW]"
2026-08-06 11:15:00,0.000000000,-5.322123333,0.001071111,0.014308889,-2.658581111,-5.322123333,0.263298889,0.025408889
2026-08-06 11:00:00,0.000000000,-3.388728889,0.001341111,0.014191111,-1.619180000,-3.388728889,0.009335556,0.025534444
2026-08-06 10:45:00,0.000000000,-3.036283333,0.001350000,0.014162222,-1.381334444,-3.036283333,0.010436667,0.025543333
2026-08-06 10:30:00,0.000000000,-4.661711111,0.000953333,0.014241111,-2.098007778,-4.661711111,0.383806667,0.025353333
2026-08-06 10:15:00,0.000000000,-4.718423333,0.000910000,0.014285556,-1.977506667,-4.718423333,0.383807778,0.025354444
2026-08-06 10:00:00,0.000000000,-1.813720000,0.000893333,0.014164444,-0.056898889,-1.813720000,0.383967778,0.025260000
2026-08-06 09:45:00,0.000000000,-1.843634444,0.000896667,0.014211111,-0.206611111,-1.843634444,0.383963333,0.025278889
2026-08-06 09:30:00,0.000000000,-1.707601111,0.000890000,0.014171111,-0.037693333,-1.707601111,0.384146667,0.025265556
2026-08-06 09:15:00,0.000000000,-1.248602222,0.000836667,0.014154444,0.347750000,-1.248602222,0.378650000,0.025232222
2026-08-06 09:00:00,0.000000000,-1.108513333,0.000740000,0.014174444,0.535895556,-1.108513333,0.384052222,0.025224444
2026-08-06 08:45:00,0.000000000,-1.246235556,0.000735556,0.014116667,0.352461111,-1.246235556,0.384136667,0.025226667
2026-08-06 08:30:00,0.000000000,-1.818295556,0.000744444,0.014146667,-0.176642222,-1.818295556,0.384095556,0.025257778
2026-08-06 08:15:00,0.000000000,-2.470731111,0.000751111,0.014220000,-0.624873333,-2.470731111,0.384067778,0.025276667
2026-08-06 08:00:00,0.000000000,-2.450916667,0.000744444,0.014178889,-0.613917778,-2.450916667,0.384194444,0.025263333
2026-08-06 07:45:00,0.000000000,-2.202078889,0.000746667,0.014147778,-0.446707778,-2.202078889,0.384324444,0.025254444
2026-08-06 07:30:00,0.000000000,-1.352688889,0.000745556,0.014093333,0.118428889,-1.352688889,0.384838889,0.025218889
2026-08-06 07:15:00,0.000000000,-1.152548889,0.000764444,0.014302222,-0.084596667,-1.152548889,0.248605556,0.028736667
2026-08-06 07:00:00,0.000000000,-0.350983333,0.000976667,0.014376667,0.215462222,-0.350983333,0.009364444,0.049087778
2026-08-06 06:45:00,0.000000000,-0.215006667,0.000971111,0.014358889,0.306342222,-0.215006667,0.009364444,0.051040000
2026-08-06 06:30:00,0.000000000,-0.065662222,0.000964444,0.014417778,0.406153333,-0.065662222,0.009363333,0.052468889
2026-08-06 06:15:00,0.000000000,-0.007587778,0.000922222,0.014506667,0.413970000,-0.007587778,0.052721111,0.056928889
2026-08-06 06:00:00,0.000000000,0.000638889,0.000754444,0.014370000,0.341977778,0.000638889,0.009386667,0.151990000
2026-08-06 05:45:00,0.000000000,0.000615556,0.000713333,0.014458889,0.363353333,0.000615556,0.009374444,0.175175556
2026-08-06 05:30:00,0.000000000,0.000602222,0.000725556,0.014374444,0.354990000,0.000602222,0.009358889,0.166997778
2026-08-06 05:15:00,0.000000000,0.000594444,0.000721111,0.014377778,0.354930000,0.000594444,0.009360000,0.166913333
2026-08-06 05:00:00,0.000000000,0.000601111,0.000730000,0.014417778,0.354878889,0.000601111,0.009362222,0.166701111
2026-08-06 04:45:00,0.000000000,0.000606667,0.000721111,0.014492222,0.359197778,0.000606667,0.009365556,0.171028889
2026-08-06 04:30:00,0.000000000,0.000602222,0.000716667,0.014490000,0.357426667,0.000602222,0.009361111,0.169293333
2026-08-06 04:15:00,0.000000000,0.000608889,0.000730000,0.014495556,0.354881111,0.000608889,0.009364444,0.166662222
2026-08-06 04:00:00,0.000000000,0.000608889,0.000727778,0.014555556,0.354962222,0.000608889,0.009371111,0.166753333
2026-08-06 03:45:00,0.000000000,0.000610000,0.000728889,0.014555556,0.355100000,0.000610000,0.009370000,0.166835556
2026-08-06 03:30:00,0.000000000,0.000607778,0.000731111,0.014564444,0.354923333,0.000607778,0.009372222,0.166796667
2026-08-06 03:15:00,0.000000000,0.000607778,0.000730000,0.014564444,0.354837778,0.000607778,0.009371111,0.166715556
2026-08-06 03:00:00,0.000000000,0.000605556,0.000728889,0.014536667,0.354718889,0.000605556,0.009367778,0.166615556
2026-08-06 02:45:00,0.000000000,0.000606667,0.000731111,0.014567778,0.354847778,0.000606667,0.009372222,0.166761111
2026-08-06 02:30:00,0.000000000,0.000602222,0.000725556,0.014531111,0.354943333,0.000602222,0.009365556,0.166837778
2026-08-06 02:15:00,0.000000000,0.000607778,0.000727778,0.014540000,0.354927778,0.000607778,0.009366667,0.166863333
2026-08-06 02:00:00,0.000000000,0.000605556,0.000726667,0.014540000,0.354863333,0.000605556,0.009370000,0.166770000
2026-08-06 01:45:00,0.000000000,0.000607778,0.000731111,0.014660000,0.354840000,0.000607778,0.009380000,0.166685556
2026-08-06 01:30:00,0.000000000,0.000606667,0.000734444,0.014664444,0.354695556,0.000606667,0.009382222,0.166691111
2026-08-06 01:15:00,0.000000000,0.000610000,0.000737778,0.014671111,0.354774444,0.000610000,0.009380000,0.166694444
2026-08-06 01:00:00,0.000000000,0.000606667,0.000734444,0.014622222,0.354495556,0.000606667,0.009374444,0.166582222
2026-08-06 00:45:00,0.000000000,0.000606667,0.000742222,0.014711111,0.354663333,0.000606667,0.009382222,0.166651111
2026-08-06 00:30:00,0.000000000,0.000600000,0.000742222,0.014658889,0.354973333,0.000600000,0.009376667,0.166831111
2026-08-06 00:15:00,0.000000000,0.000601111,0.000733333,0.014663333,0.358808889,0.000601111,0.009376667,0.170082222
2026-08-06 00:00:00,0.000000000,0.000600000,0.000736667,0.014640000,0.355998889,0.000600000,0.009374444,0.167214444
2026-08-05 23:45:00,0.000000000,0.000596667,0.000728889,0.014600000,0.355723333,0.000596667,0.009368889,0.167132222
2026-08-05 23:30:00,0.000000000,0.000594444,0.000731111,0.014572222,0.355524444,0.000594444,0.009366667,0.167045556
2026-08-05 23:15:00,0.000000000,0.000591111,0.000724444,0.014544444,0.355317778,0.000591111,0.009363333,0.166918889
2026-08-05 23:00:00,0.000000000,0.000591111,0.000725556,0.014506667,0.356434444,0.000591111,0.009361111,0.168046667
2026-08-05 22:45:00,0.000000000,0.000587778,0.000722222,0.014455556,0.355138889,0.000587778,0.009357778,0.166811111
2026-08-05 22:30:00,0.000000000,0.000586667,0.000725556,0.014480000,0.355255556,0.000586667,0.009360000,0.167025556
2026-08-05 22:15:00,0.000000000,0.000593333,0.000740000,0.014728889,0.355748889,0.000593333,0.009384444,0.167091111
2026-08-05 22:00:00,0.000000000,0.000592222,0.000735556,0.014718889,0.356501111,0.000592222,0.009386667,0.167846667
2026-08-05 21:45:00,0.000000000,0.000590000,0.000730000,0.014675556,0.358018889,0.000590000,0.009383333,0.169426667
2026-08-05 21:30:00,0.000000000,0.000585556,0.000728889,0.014636667,0.363427778,0.000585556,0.009380000,0.174847778
2026-08-05 21:15:00,0.000000000,0.000588889,0.000732222,0.014638889,0.360943333,0.000588889,0.009380000,0.172484444
2026-08-05 21:00:00,0.000000000,0.000588889,0.000735556,0.014617778,0.358362222,0.000588889,0.009378889,0.169904444
2026-08-05 20:45:00,0.000000000,0.000586667,0.000736667,0.014578889,0.355381111,0.000586667,0.009378889,0.166977778
2026-08-05 20:30:00,0.000000000,0.000582222,0.000735556,0.014545556,0.355422222,0.000582222,0.009374444,0.167007778
2026-08-05 20:15:00,0.000000000,0.000583333,0.000735556,0.014556667,0.355532222,0.000583333,0.009375556,0.167075556
2026-08-05 20:00:00,0.000000000,0.000584444,0.000732222,0.014534444,0.355546667,0.000584444,0.009375556,0.167227778
2026-08-05 19:45:00,0.000000000,0.000580000,0.000733333,0.014480000,0.355761111,0.000580000,0.009371111,0.167531111
2026-08-05 19:30:00,0.000000000,0.000580000,0.000731111,0.014495556,0.356450000,0.000580000,0.009373333,0.168195556
2026-08-05 19:15:00,0.000000000,0.000574444,0.000738889,0.014460000,0.353095556,0.000574444,0.009371111,0.164868889
2026-08-05 19:00:00,0.000000000,0.000582222,0.000758889,0.014493333,0.346687778,0.000582222,0.009376667,0.155501111
2026-08-05 18:45:00,0.000000000,-0.005745556,0.000934444,0.014458889,0.260056667,-0.005745556,0.009384444,0.070311111
2026-08-05 18:30:00,0.000000000,-0.117828889,0.000988889,0.014658889,0.173446667,-0.117828889,0.009408889,0.054726667
2026-08-05 18:15:00,0.000000000,-0.345511111,0.001013333,0.014616667,0.012037778,-0.345511111,0.009412222,0.044814444
2026-08-05 18:00:00,0.000000000,-0.517720000,0.001057778,0.014643333,-0.122607778,-0.517720000,0.009415556,0.025622222
2026-08-05 17:45:00,0.000000000,-0.712713333,0.001053333,0.014566667,-0.253501111,-0.712713333,0.009408889,0.025621111
2026-08-05 17:30:00,0.000000000,-1.082698889,0.001056667,0.014586667,-0.502316667,-1.082698889,0.009408889,0.025638889
2026-08-05 17:15:00,0.000000000,-1.302090000,0.001061111,0.014573333,-0.650103333,-1.302090000,0.009402222,0.025638889
2026-08-05 17:00:00,0.000000000,-1.521331111,0.001055556,0.014584444,-0.797563333,-1.521331111,0.009398889,0.025650000
2026-08-05 16:45:00,0.000000000,-1.666884444,0.001050000,0.014582222,-0.895318889,-1.666884444,0.009404444,0.025660000
2026-08-05 16:30:00,0.000000000,-1.826911111,0.001046667,0.014426667,-1.002398889,-1.826911111,0.009405556,0.025465556
2026-08-05 16:15:00,0.000000000,-2.471712222,0.001056667,0.014476667,-1.435817778,-2.471712222,0.009411111,0.025480000
2026-08-05 16:00:00,0.000000000,-2.351965556,0.001056667,0.014461111,-1.356107778,-2.351965556,0.009416667,0.025486667
2026-08-05 15:45:00,0.000000000,-2.915831111,0.000984444,0.014632222,-1.655863333,-2.915831111,0.088595556,0.025481111
2026-08-05 15:30:00,0.000000000,-2.712567778,0.000737778,0.014662222,-1.287272222,-2.712567778,0.319058889,0.025403333
2026-08-05 15:15:00,0.000000000,-3.281122222,0.001068889,0.014697778,-1.968896667,-3.281122222,0.009426667,0.025633333
2026-08-05 15:00:00,0.000000000,-2.766191111,0.001068889,0.014676667,-1.623238889,-2.766191111,0.009435556,0.025572222
2026-08-05 14:45:00,0.000000000,-3.603121111,0.001065556,0.014697778,-2.184717778,-3.603121111,0.009424444,0.025586667
2026-08-05 14:30:00,0.000000000,-3.406927778,0.001060000,0.014654444,-2.053051111,-3.406927778,0.009427778,0.025570000
2026-08-05 14:15:00,0.000000000,-4.069651111,0.001054444,0.014532222,-2.498263333,-4.069651111,0.009404444,0.025551111
2026-08-05 14:00:00,0.000000000,-5.137367778,0.001062222,0.014498889,-3.215845556,-5.137367778,0.009384444,0.025557778
2026-08-05 13:45:00,0.000000000,-5.027948889,0.001050000,0.014483333,-3.142763333,-5.027948889,0.009383333,0.025550000
2026-08-05 13:30:00,0.000000000,-5.895635556,0.001070000,0.014553333,-3.722891111,-5.895635556,0.009393333,0.025564444
2026-08-05 13:15:00,0.000000000,-5.879486667,0.001070000,0.014552222,-3.712863333,-5.879486667,0.009401111,0.025565556
2026-08-05 13:00:00,0.000000000,-5.261362222,0.001000000,0.014510000,-3.236085556,-5.261362222,0.071861111,0.025503333
2026-08-05 12:45:00,0.000000000,-5.818318889,0.000675556,0.014533333,-3.305515556,-5.818318889,0.379430000,0.025301111
2026-08-05 12:30:00,0.000000000,-5.662511111,0.001082222,0.014577778,-3.566111111,-5.662511111,0.009396667,0.025554444
2026-08-05 12:15:00,0.000000000,-6.013897778,0.001081111,0.014594444,-3.802137778,-6.013897778,0.009397778,0.025568889
2026-08-05 12:00:00,0.000000000,-5.520927778,0.001073333,0.014567778,-3.472143333,-5.520927778,0.009398889,0.025548889
2026-08-05 11:45:00,0.000000000,-5.732798889,0.001087778,0.014582222,-3.613858889,-5.732798889,0.009413333,0.025616667
2026-08-05 11:30:00,0.000000000,-4.591030000,0.000712222,0.014362222,-2.530941111,-4.591030000,0.329220000,0.025538889
2026-08-05 11:15:00,0.000000000,-4.830652222,0.000852222,0.014286667,-2.825273333,-4.830652222,0.194625556,0.025628889
2026-08-05 11:00:00,0.000000000,-4.417664444,0.001055556,0.014256667,-2.732231111,-4.417664444,0.009367778,0.025730000
2026-08-05 10:45:00,0.000000000,-4.197967778,0.001052222,0.014310000,-2.584718889,-4.197967778,0.009375556,0.025735556
2026-08-05 10:30:00,0.000000000,-3.879202222,0.001052222,0.014364444,-2.370816667,-3.879202222,0.009385556,0.025746667
2026-08-05 10:15:00,0.000000000,-3.586876667,0.001050000,0.014277778,-2.174964444,-3.586876667,0.009383333,0.025720000
2026-08-05 10:00:00,0.000000000,-3.418054444,0.001054444,0.014297778,-2.061092222,-3.418054444,0.009387778,0.025736667
2026-08-05 09:45:00,0.000000000,-4.030833333,0.001061111,0.014380000,-2.472628889,-4.030833333,0.009385556,0.025764444
2026-08-05 09:30:00,0.000000000,-3.967611111,0.001063333,0.014353333,-2.431346667,-3.967611111,0.009381111,0.025738889
2026-08-05 09:15:00,0.000000000,-3.029747778,0.001057778,0.014367778,-1.803003333,-3.029747778,0.009391111,0.025714444
2026-08-05 09:00:00,0.000000000,-2.667175556,0.001063333,0.014367778,-1.560544444,-2.667175556,0.009398889,0.025710000
2026-08-05 08:45:00,0.000000000,-2.979520000,0.001066667,0.014433333,-1.769566667,-2.979520000,0.009405556,0.025733333
2026-08-05 08:30:00,0.000000000,-3.271435556,0.001070000,0.014463333,-1.964736667,-3.271435556,0.009408889,0.025741111
2026-08-05 08:15:00,0.000000000,-2.983114444,0.001047778,0.014508889,-1.742812222,-2.983114444,0.037362222,0.025726667
2026-08-05 08:00:00,0.000000000,-2.237815556,1.628034444,0.114841111,0.322083333,-2.237815556,0.287053333,0.024632222
2026-08-05 07:45:00,0.000000000,-1.761645556,0.000928889,0.014245556,-0.836981111,-1.761645556,0.123366667,0.025515556
2026-08-05 07:30:00,0.000000000,-1.821386667,0.001057778,0.014377778,-0.990848889,-1.821386667,0.009400000,0.025437778
2026-08-05 07:15:00,0.000000000,-1.106775556,0.001060000,0.014370000,-0.509473333,-1.106775556,0.009410000,0.025398889
2026-08-05 07:00:00,0.000000000,-0.536688889,0.001021111,0.014373333,-0.105184444,-0.536688889,0.009414444,0.045387778
2026-08-05 06:45:00,0.000000000,-0.361215556,0.001011111,0.014467778,0.016271111,-0.361215556,0.009422222,0.049028889
2026-08-05 06:30:00,0.000000000,-0.180698889,0.001010000,0.014503333,0.137778889,-0.180698889,0.009424444,0.051083333
2026-08-05 06:15:00,0.000000000,-0.019886667,0.001008889,0.014581111,0.245910000,-0.019886667,0.009424444,0.051867778
2026-08-05 06:00:00,0.000000000,0.000588889,0.000798889,0.014428889,0.354865556,0.000588889,0.009374444,0.149978889
2026-08-05 05:45:00,0.000000000,0.000586667,0.000774444,0.014463333,0.365991111,0.000586667,0.009371111,0.164122222
2026-08-05 05:30:00,0.000000000,0.000596667,0.000766667,0.014532222,0.368212222,0.000596667,0.009380000,0.167368889
2026-08-05 05:15:00,0.000000000,0.000585556,0.000762222,0.014427778,0.367933333,0.000585556,0.009375556,0.167351111
2026-08-05 05:00:00,0.000000000,0.000587778,0.000764444,0.014486667,0.368163333,0.000587778,0.009374444,0.167406667
2026-08-05 04:45:00,0.000000000,0.000587778,0.000772222,0.014546667,0.368298889,0.000587778,0.009376667,0.167360000
2026-08-05 04:30:00,0.000000000,0.000586667,0.000773333,0.014521111,0.368034444,0.000586667,0.009374444,0.167286667
2026-08-05 04:15:00,0.000000000,0.000588889,0.000776667,0.014575556,0.368175556,0.000588889,0.009380000,0.167271111
2026-08-05 04:00:00,0.000000000,0.000585556,0.000767778,0.014580000,0.370070000,0.000585556,0.009378889,0.169178889
2026-08-05 03:45:00,0.000000000,0.000590000,0.000772222,0.014590000,0.368327778,0.000590000,0.009380000,0.167243333
2026-08-05 03:30:00,0.000000000,0.000586667,0.000774444,0.014591111,0.368086667,0.000586667,0.009381111,0.167106667
2026-08-05 03:15:00,0.000000000,0.000587778,0.000777778,0.014575556,0.368166667,0.000587778,0.009380000,0.167178889
2026-08-05 03:00:00,0.000000000,0.000588889,0.000770000,0.014566667,0.368122222,0.000588889,0.009380000,0.167165556
2026-08-05 02:45:00,0.000000000,0.000586667,0.000776667,0.014550000,0.368218889,0.000586667,0.009383333,0.167168889
2026-08-05 02:30:00,0.000000000,0.000584444,0.000774444,0.014563333,0.368237778,0.000584444,0.009377778,0.167183333
2026-08-05 02:15:00,0.000000000,0.000588889,0.000767778,0.014581111,0.368305556,0.000588889,0.009382222,0.167191111
2026-08-05 02:00:00,0.000000000,0.000585556,0.000766667,0.014542222,0.368135556,0.000585556,0.009377778,0.167140000
2026-08-05 01:45:00,0.000000000,0.000585556,0.000764444,0.014522222,0.368215556,0.000585556,0.009374444,0.167221111
2026-08-05 01:30:00,0.000000000,0.000585556,0.000775556,0.014521111,0.368098889,0.000585556,0.009375556,0.167108889
2026-08-05 01:15:00,0.000000000,0.000582222,0.000767778,0.014515556,0.369354444,0.000582222,0.009374444,0.168322222
2026-08-05 01:00:00,0.000000000,0.000584444,0.000766667,0.014488889,0.367883333,0.000584444,0.009371111,0.166982222
2026-08-05 00:45:00,0.000000000,0.000580000,0.000764444,0.014478889,0.367767778,0.000580000,0.009368889,0.166873333
2026-08-05 00:30:00,0.000000000,0.000576667,0.000767778,0.014464444,0.367690000,0.000576667,0.009366667,0.166833333
2026-08-05 00:15:00,0.000000000,0.000576667,0.000765556,0.014474444,0.367827778,0.000576667,0.009367778,0.166952222
2026-08-05 00:00:00,0.000000000,0.000574444,0.000760000,0.014426667,0.370960000,0.000574444,0.009360000,0.170051111
2026-08-04 23:45:00,0.000000000,0.000581111,0.000750000,0.014596667,0.376690000,0.000581111,0.009377778,0.175550000
2026-08-04 23:30:00,0.000000000,0.000584444,0.000756667,0.014722222,0.380324444,0.000584444,0.009385556,0.178762222
2026-08-04 23:15:00,0.000000000,0.000587778,0.000777778,0.014743333,0.368482222,0.000587778,0.009388889,0.166884444
2026-08-04 23:00:00,0.000000000,0.000585556,0.000775556,0.014726667,0.371090000,0.000585556,0.009391111,0.169438889
2026-08-04 22:45:00,0.000000000,0.000752222,1.324027778,0.182445556,1.599641111,0.000752222,0.009381111,0.168715556
2026-08-04 22:30:00,0.000000000,0.000821111,2.214354444,0.256467778,2.353856667,0.000821111,0.009373333,0.165656667
2026-08-04 22:15:00,0.000000000,0.000824444,2.228226667,0.256616667,2.362192222,0.000824444,0.009367778,0.167426667
2026-08-04 22:00:00,0.000000000,0.000825556,2.277444444,0.256720000,2.395931111,0.000825556,0.009368889,0.167503333
2026-08-04 21:45:00,0.000000000,0.000820000,2.274398889,0.254093333,2.394584444,0.000820000,0.009380000,0.165728889
2026-08-04 21:30:00,0.000000000,0.000821111,2.277461111,0.254606667,2.399836667,0.000821111,0.009376667,0.167613333
2026-08-04 21:15:00,0.000000000,0.000817778,2.282084444,0.253054444,2.399124444,0.000817778,0.009373333,0.165611111
2026-08-04 21:00:00,0.000000000,0.000823333,2.276122222,0.254388889,2.405156667,0.000823333,0.009375556,0.167575556
2026-08-04 20:45:00,0.000000000,0.000818889,2.276673333,0.254901111,2.402525556,0.000818889,0.009382222,0.167165556
2026-08-04 20:30:00,0.000000000,0.000820000,2.285907778,0.253277778,2.412558889,0.000820000,0.009377778,0.165735556
2026-08-04 20:15:00,0.000000000,0.000816667,2.369821111,0.253068889,2.464303333,0.000816667,0.009380000,0.165832222
2026-08-04 20:00:00,0.000000000,0.000825556,2.376930000,0.255358889,2.469502222,0.000825556,0.009382222,0.166001111
2026-08-04 19:45:00,0.000000000,0.000822222,2.380453333,0.251887778,2.470437778,0.000822222,0.009381111,0.166362222
2026-08-04 19:30:00,0.000000000,0.000820000,2.420531111,0.252593333,2.503743333,0.000820000,0.009381111,0.167014444
2026-08-04 19:15:00,0.000000000,0.000826667,2.491503333,0.254441111,2.551635556,0.000826667,0.009383333,0.168335556
2026-08-04 19:00:00,0.000000000,0.000828889,2.497785556,0.251543333,2.508751111,0.000828889,0.009387778,0.118930000
2026-08-04 18:45:00,0.000000000,-0.040066667,2.590845556,0.253701111,2.476143333,-0.040066667,0.009392222,0.050392222
2026-08-04 18:30:00,0.000000000,-0.244342222,2.666418889,0.255895556,2.371873333,-0.244342222,0.009404444,0.035196667
2026-08-04 18:15:00,0.000000000,-0.583400000,2.695893333,0.252860000,2.152214444,-0.583400000,0.009400000,0.024065556
2026-08-04 18:00:00,0.000000000,-0.740428889,2.705101111,0.259842222,2.055153333,-0.740428889,0.009427778,0.024187778
2026-08-04 17:45:00,0.000000000,-0.628288889,2.820726667,0.258526667,2.207680000,-0.628288889,0.009424444,0.024160000
2026-08-04 17:30:00,0.000000000,-0.965541111,2.898553333,0.258878889,2.031155556,-0.965541111,0.009423333,0.024150000
2026-08-04 17:15:00,0.000000000,-1.232090000,2.943476667,0.254846667,1.883601111,-1.232090000,0.009412222,0.024144444
2026-08-04 17:00:00,0.000000000,-1.326281111,3.192195556,0.259491111,1.988248889,-1.326281111,0.009404444,0.024085556
2026-08-04 16:45:00,0.000000000,-3.077840000,3.380064444,0.259142222,0.930326667,-3.077840000,0.009404444,0.024071111
2026-08-04 16:30:00,0.000000000,-3.380876667,3.404225556,0.262214444,0.832060000,-3.380876667,0.094925556,0.024012222
2026-08-04 16:15:00,0.000000000,-2.653277778,3.577761111,0.262860000,1.760752222,-2.653277778,0.385051111,0.023768889
2026-08-04 16:00:00,0.000000000,-3.932563333,3.630684444,0.254615556,1.008547778,-3.932563333,0.314011111,0.023772222
2026-08-04 15:45:00,0.000000000,-3.188717778,3.614843333,0.256407778,1.201658889,-3.188717778,0.009347778,0.023954444
2026-08-04 15:30:00,0.000000000,-4.413704444,4.074146667,0.257991111,0.692227778,-4.413704444,0.009343333,0.023853333
2026-08-04 15:15:00,0.000000000,-2.713963333,4.050613333,0.262027778,1.977110000,-2.713963333,0.177390000,0.023716667
2026-08-04 15:00:00,0.000000000,-4.054418889,4.103414444,0.240350000,1.291436667,-4.054418889,0.384592222,0.023626667
2026-08-04 14:45:00,0.000000000,-4.077910000,0.949411111,0.031350000,-1.607271111,-4.077910000,0.156083333,0.025062222
2026-08-04 14:30:00,0.000000000,-4.238544444,0.001058889,0.014625556,-2.612194444,-4.238544444,0.009398889,0.025576667
2026-08-04 14:15:00,0.000000000,-5.526430000,0.001062222,0.014622222,-3.476126667,-5.526430000,0.009384444,0.025583333
2026-08-04 14:00:00,0.000000000,-5.807537778,0.001075556,0.014662222,-3.664910000,-5.807537778,0.009390000,0.025582222
2026-08-04 13:45:00,0.000000000,-5.596692222,0.001037778,0.014613333,-3.481371111,-5.596692222,0.042977778,0.025540000
2026-08-04 13:30:00,0.000000000,-5.397717778,0.001127778,0.014520000,-3.256524444,-5.397717778,0.019883333,0.025438889
2026-08-04 13:15:00,0.000000000,-5.687220000,0.001148889,0.014508889,-3.460333333,-5.687220000,0.009328889,0.025442222
2026-08-04 13:00:00,0.000000000,-5.555354444,0.001151111,0.014517778,-3.372274444,-5.555354444,0.009331111,0.025433333
2026-08-04 12:45:00,0.000000000,-5.595996667,0.000832222,0.014524444,-3.107776667,-5.595996667,0.302823333,0.025245556
2026-08-04 12:30:00,0.000000000,-5.043720000,0.001021111,0.014546667,-2.911614444,-5.043720000,0.127695556,0.025356667
2026-08-04 12:15:00,0.000000000,-5.156914444,0.001148889,0.014510000,-3.106455556,-5.156914444,0.009312222,0.025430000
2026-08-04 12:00:00,0.000000000,-3.404357778,0.001157778,0.014471111,-1.929894444,-3.404357778,0.009334444,0.025407778
2026-08-04 11:45:00,0.000000000,-5.119817778,0.001167778,0.014542222,-3.079675556,-5.119817778,0.009323333,0.025440000
2026-08-04 11:30:00,0.000000000,-6.089213333,0.001145556,0.014176667,-3.733777778,-6.089213333,0.009273333,0.025550000
2026-08-04 11:15:00,0.000000000,-5.053591111,0.001143333,0.014117778,-3.040616667,-5.053591111,0.009291111,0.025560000
2026-08-04 11:00:00,0.000000000,-5.367235556,0.001147778,0.014038889,-3.251685556,-5.367235556,0.009274444,0.025542222
2026-08-04 10:45:00,0.000000000,-6.194446667,0.001180000,0.014248889,-3.804108889,-6.194446667,0.009287778,0.025467778
2026-08-04 10:30:00,0.000000000,-4.729530000,0.001193333,0.014366667,-2.819176667,-4.729530000,0.009305556,0.025463333
2026-08-04 10:15:00,0.000000000,-4.471318889,0.001195556,0.014382222,-2.646348889,-4.471318889,0.009313333,0.025488889
2026-08-04 10:00:00,0.000000000,-4.160036667,0.001190000,0.014303333,-2.438126667,-4.160036667,0.009318889,0.025417778
2026-08-04 09:45:00,0.000000000,-3.613024444,0.001200000,0.014300000,-2.071334444,-3.613024444,0.009334444,0.025396667
2026-08-04 09:30:00,0.000000000,-2.259378889,0.001106667,0.014281111,-1.063402222,-2.259378889,0.108388889,0.025341111
2026-08-04 09:15:00,0.000000000,-3.545405556,0.000922222,0.014384444,-1.738290000,-3.545405556,0.298192222,0.025280000
2026-08-04 09:00:00,0.000000000,-2.963211111,0.001222222,0.014397778,-1.636142222,-2.963211111,0.009344444,0.025615556
2026-08-04 08:45:00,0.000000000,-2.552912222,0.001213333,0.014338889,-1.359840000,-2.552912222,0.009346667,0.025612222
2026-08-04 08:30:00,0.000000000,-3.208023333,0.001210000,0.014200000,-1.802106667,-3.208023333,0.009324444,0.025577778
2026-08-04 08:15:00,0.000000000,-3.013844444,0.001223333,0.014228889,-1.670398889,-3.013844444,0.009332222,0.025585556
2026-08-04 08:00:00,0.000000000,-1.690165556,0.001217778,0.014205556,-0.780176667,-1.690165556,0.009347778,0.025550000
2026-08-04 07:45:00,0.000000000,-1.721777778,0.001217778,0.014221111,-0.801697778,-1.721777778,0.009352222,0.025543333
2026-08-04 07:30:00,0.000000000,-1.007934444,0.001212222,0.014175556,-0.320090000,-1.007934444,0.009371111,0.025493333
2026-08-04 07:15:00,0.000000000,-0.745912222,0.000844444,0.014230000,0.386936667,-0.745912222,0.353178889,0.031965556
2026-08-04 07:00:00,0.000000000,-0.452678889,0.001018889,0.014348889,0.217994444,-0.452678889,0.142482222,0.048275556
2026-08-04 06:45:00,0.000000000,-0.357267778,0.001161111,0.014500000,0.153906667,-0.357267778,0.009374444,0.051000000
2026-08-04 06:30:00,0.000000000,-0.210715556,0.001157778,0.014434444,0.248236667,-0.210715556,0.009367778,0.050956667
2026-08-04 06:15:00,0.000000000,-0.045415556,0.001151111,0.014405556,0.359656667,-0.045415556,0.009355556,0.052684444
2026-08-04 06:00:00,0.000000000,0.000763333,0.001040000,0.014473333,0.452381111,0.000763333,0.009330000,0.114627778
2026-08-04 05:45:00,0.000000000,0.000765556,0.000971111,0.014570000,0.478905556,0.000765556,0.009336667,0.146043333
2026-08-04 05:30:00,0.000000000,0.000755556,0.000901111,0.014342222,0.498952222,0.000755556,0.009317778,0.170081111
2026-08-04 05:15:00,0.000000000,0.000762222,0.000913333,0.014412222,0.496772222,0.000762222,0.009325556,0.166963333
2026-08-04 05:00:00,0.000000000,0.000760000,0.000921111,0.014418889,0.497028889,0.000760000,0.009327778,0.167180000
2026-08-04 04:45:00,0.000000000,0.000758889,0.000913333,0.014464444,0.497708889,0.000758889,0.009327778,0.167217778
2026-08-04 04:30:00,0.000000000,0.000762222,0.000924444,0.014525556,0.498797778,0.000762222,0.009333333,0.167185556
2026-08-04 04:15:00,0.000000000,0.000765556,0.000923333,0.014533333,0.499144444,0.000765556,0.009335556,0.167225556
2026-08-04 04:00:00,0.000000000,0.000764444,0.000923333,0.014531111,0.499311111,0.000764444,0.009336667,0.167420000
